"fichier";"annee";"valeur_francs";"unite";"valeur_affichee";"score";"confiance";"densite_doc";"dans_fourchette";"contexte"
"4_cri_1968-1969-ordinaire1_050.txt";"1968";"300000000";"millions";"300.0 millions";"6";"moyen";"16";"oui";"ormuler des critiques, de demander que l'on aille plus avant, que l'on fasse mieux . Mais il faut que l'on sache ici, dans la maison de la nation, que le budget des 'épartements d'outre-mer s'élève à 300 millions de francs, sons 30 milliards d'anciens francs. Ce n'est quand même pas mal et je ne sac"
"4_cri_1970-1971-ordinaire1_023.txt";"1970";"290000000";"millions";"290.0 millions";"6";"moyen";"4";"oui";"st pas une critique . Elle sous-entend seule- ment que le moment sera venu, l'an prochain, d'infléchir notre politique par quelques initiatives décisives. Le montant total des crédits passe d'environ 290 millions de francs à 307 millions, soit une augmentation de d p . 100, infé- rieure à celle du b"
"8_cri_1986-1987-ordinaire1_085.txt";"1986";"275000000";"millions";"275.0 millions";"6";"moyen";"1";"oui";"dement en faveur de Mayotte. Ainsi, les crédits supplémentaires figurant à l'article 2 devraient-ils être substantiellement augmentés - plus de 200 millions de francs en autorisations de programme et 275 millions de francs en crédits. de paiement - pour per- mettre un effort accru en sa faveur. Nous"
"5_cri_1977-1978-ordinaire1_035.txt";"1977";"272000000";"millions";"272.0 millions";"6";"moyen";"4";"oui";"lisé quoi gr-'il arrive et quels que soient les futurs budgets — le finance- ment étant presque entièrement assuré par le ministère de l'agriculture et par le F.I.D.O.M., pour une première tranche de 272 millions de francs. Cela devrait permettre d'atteindre l'objectif ambitieux et capital, qui est "
"7_cri_1984-1985-ordinaire1_039.txt";"1984";"250000000";"millions";"250.0 millions";"6";"moyen";"2";"oui";"aires non uti- lisés à ce jour s'élevait à 450 millions de francs sur lesquels a été, en effet, opéré un prélèvement, destiné au budget général, de 200 millions de francs . La réserve existante, soit 250 millions de francs, et le flux annuel prévu serviront princi- palement à permettre le redresseme"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"243000000";"millions";"243.0 millions";"6";"moyen";"5";"oui";"'assurer chez moi une parfaite sérénité . (Sourires sur les bancs des communistes et des socialistes .) Ainsi que l'a souligné le rapporteur spécial, le budget de la fonction publique représente soit 243 millions de francs si l'on considère les dépenses ordinaires du seul ministère de la fonction pu"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"243000000";"millions";"243.0 millions";"6";"moyen";"5";"oui";"ts dossiers de la fonction publique. Je ne dirai donc .tue quelques mots sur ce projet de budget, avant d'aborder les questions qui ont été évoquées. Ce projet de budget pour 1983 représente, dis-je, 243 millions de francs, avec, au titre des mesures nouvelles — 20,9 millions de francs — la création"
"7_cri_1983-1984-ordinaire1_076.txt";"1983";"219000000";"millions";"219.0 millions";"6";"moyen";"2";"oui";"tat, mes chers collègues, les crédits inscrits au secrétariat d'Etat chargé des départements et des terri- toires d'outre-mer dans le projet de loi de finances pour 1984 s 'élèvent à un peu plus de 1 219 millions de francs, marquant une progression de 1,4 p . 100. La section commune, qui regroupe l'"
"7_cri_1983-1984-ordinaire1_076.txt";"1983";"203000000";"millions";"203.0 millions";"6";"moyen";"2";"oui";"onction- nement — telle qu'elle est présentée dans l'état annexe récapi- tulatif de l'effort budgétaire et financier consacré aux territoires d'outre-mer en 1984, le chiffre atteint est supérieur à 3 203 millions de francs, chiffre à comparer aux 450 millions de francs de cré. its du secrétariat d'E"
"4_cri_1968-1969-ordinaire1_050.txt";"1968";"200000000";"millions";"200.0 millions";"6";"moyen";"16";"oui";"oudrais ajouter quelques indications sur les dépenses d'investissement qui seront effectuées par les ministères techniques dans les départements d'outre-mer en 1969. Ces dépenses seront de l'ordre de 200 millions de francs . Il faut noter que les inter- ventions de ces départements ministériels, au "
"4_cri_1969-1970-ordinaire1_050.txt";"1969";"200000000";"millions";"200.0 millions";"6";"moyen";"4";"oui";"icains du Nord à la Jamaïque, à la Barbade et aux îles Vierges, qui n'ont pas la même valeur que les îles françaises, de leur propre aveu, sont passées globalement de 40 millions de dollars en 1957 à 200 millions de dollars dix ans plus tard. J'estime, dans ces conditions, que le tourisme des départ"
"4_cri_1970-1971-ordinaire1_023.txt";"1970";"200000000";"millions";"200.0 millions";"6";"moyen";"4";"oui";"Dorothée sont sus- ceptibles de remettre en cause momentanément les bons résultats obtenus. Je saisis cette occasion pour indiquer à l'Assemblée que le montant total des dommages est évalué à près de 200 millions de francs. Le Gouvernement procède actuellement à l'examen des ouvertures de crédits qu"
"4_cri_1971-1972-ordinaire1_024.txt";"1971";"200000000";"millions";"200.0 millions";"6";"moyen";"13";"oui";"les mesures nouvelles, la créa- centrale de coopération économique, est passé de 170 millions tion de 17 postes dans la police nationale, l'urbanisation très de francs, montant inchangé depuis 1967 à 200 millions pour rapide de nos départements d'outre-mer ayant fait apparaître 1972. l'insuffisance "
"7_cri_1984-1985-ordinaire1_039.txt";"1984";"200000000";"millions";"200.0 millions";"6";"moyen";"2";"oui";"a promesse d'une inscription des crédits au budget du ministère de l'u rbanisme et du loge- ment ne suffira certes pas à compenser la part du bâtiment dans le raintien de l'emploi. Que l'Etat prélève 200 millions à 1'I E . D .O . M . est signe d'austérité mais il était inadmissible que l'article 36 "
"7_cri_1984-1985-ordinaire1_039.txt";"1984";"200000000";"millions";"200.0 millions";"6";"moyen";"2";"oui";"e l 'émission. Le total cumulé des produits excédentaires non uti- lisés à ce jour s'élevait à 450 millions de francs sur lesquels a été, en effet, opéré un prélèvement, destiné au budget général, de 200 millions de francs . La réserve existante, soit 250 millions de francs, et le flux annuel prévu "
"8_cri_1986-1987-ordinaire1_085.txt";"1986";"200000000";"millions";"200.0 millions";"6";"moyen";"1";"oui";"que le Gouvernement avait l'intention de déposer un amendement en faveur de Mayotte. Ainsi, les crédits supplémentaires figurant à l'article 2 devraient-ils être substantiellement augmentés - plus de 200 millions de francs en autorisations de programme et 275 millions de francs en crédits. de paieme"
"7_cri_1983-1984-ordinaire1_076.txt";"1983";"195000000";"millions";"195.0 millions";"6";"moyen";"2";"oui";"de francs, destinée à favoriser la remise en état des infrastruc- tures communales, ainsi que des prêts privilégiés accordés par la caisse centrale de coopération économique, pour un montant total de 195 millions de francs. Ce tableau ne serait pas complet s'il ne mentionnait l'important mouvement d"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"187000000";"millions";"187.0 millions";"6";"moyen";"5";"oui";"r comment seront poursuivies et confortées les grandes orientations de la politique sociale et culturelle qui sont déjà amorcées. La masse totale des crédits mis à ma disposition en 1983 s 'élève à 1 187 millions de francs, soit une progression de 8 p. 100 — presque tout le monde l'a rappelé. Ceux q"
"7_cri_1984-1985-ordinaire1_039.txt";"1984";"180700000";"millions";"180.7 millions";"6";"moyen";"2";"oui";"le secrétaire d'Etat, combien de médecins, combien d'enseignants ne seront pas relevés en 1985? Au titre des dépenses en capital, il est vrai que les crédits de paiement passent de 131 .7 millions à 180,7 millions, soit une progression d'un peu plus de 37 p. 100. Mais puis-je vous rappeler que, rame"
"4_cri_1971-1972-ordinaire1_024.txt";"1971";"170000000";"millions";"170.0 millions";"6";"moyen";"13";"oui";"lleures chances de succès. Pour répondre à ces projets, le plafond des prêts de la Caisse Enfin, je mentionnerai, parmi les mesures nouvelles, la créa- centrale de coopération économique, est passé de 170 millions tion de 17 postes dans la police nationale, l'urbanisation très de francs, montant inc"
"4_cri_1968-1969-ordinaire1_050.txt";"1968";"165000000";"millions";"165.0 millions";"6";"moyen";"16";"oui";"ée dans le cadre du budget: elle devra être considérablement développée dans les années à venir. Pour ce qui concerne les investissements exécutés par l'Etat, les autorisations de programme seront de 165 millions. La faible diminution — un million — observée par rapport à l'an dernier s'explique par"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"163000000";"millions";"163.0 millions";"6";"moyen";"5";"oui";"révus par les accords nationaux de 1980 ont poursuivi leur montée en charge progressive. A ce titre, la participation financière de l'Etat aura été de 123 millions de francs en 1982 et elle passera à 163 millions de francs en 1983. Au 1"" janvier 1984, ces régimes devraient être très proches du régim"
"4_cri_1970-1971-ordinaire1_023.txt";"1970";"159000000";"millions";"159.0 millions";"6";"moyen";"4";"oui";"a direction du budget de tenir compte de cette observation l'an prochain. J'examinerai maintenant brièvement les mesures nouvelles. Les dépenses ordinaires passent de 140 millions de francs à environ 159 millions . Quatre mesures méritent d'être mentionnées. Premièrement, le renforcement des effecti"
"4_cri_1970-1971-ordinaire1_023.txt";"1970";"158690977";"francs";"158690977 F";"6";"moyen";"4";"oui";"quipements publics supérieur à celui de la métropole A. Le projet de budget pour 1971 assurera une transition valable vers le VI' Plan. Les dépenses de fonctionnement passent de 140 .398.088 francs à 158.690.977 francs, soit une augmentation de 13,02 p . 100. Si l'on tient compte du fait que les « m"
"4_cri_1968-1969-ordinaire1_050.txt";"1968";"157000000";"millions";"157.0 millions";"6";"moyen";"16";"oui";"titre du service militaire adapté. Par contre, les subventions au Fonds d'investissement — F . I. D. O. M. — accusent une légère augmentation. Elles s'élèveront en effet à 158 .400.000 francs contre 157 millions l'an dernier. Ce plafonnement relatif des investissements est la conséquence (les mesure"
"7_cri_1983-1984-ordinaire1_076.txt";"1983";"155000000";"millions";"155.0 millions";"6";"moyen";"2";"oui";"ux dépenses de l 'administration centrale et des services extérieurs, progressent de 6,3 p. 100 La participation de l'Etat aux budgets des collectivités locales des territoires d'outre-mer approche 155 millions de francs, en hausse de 6,5 p. 100 Les crédits de l'action sociale et culturelle augmente"
"7_cri_1983-1984-ordinaire1_076.txt";"1983";"142000000";"millions";"142.0 millions";"6";"moyen";"2";"oui";"s de crédits de fonctionnement des offices de Nouvelle-Calédonie, cette action reçoit une dotation globale de plus de 127 millions de francs, alors que les crédits votés' en 1983 étaient supérieurs à 142 millions de francs. Avant de conclure cette brève analyse consacrée à la présen- tation des créd"
"4_cri_1970-1971-ordinaire1_023.txt";"1970";"140000000";"millions";"140.0 millions";"6";"moyen";"4";"oui";"lui-même . Il appartient donc à la direction du budget de tenir compte de cette observation l'an prochain. J'examinerai maintenant brièvement les mesures nouvelles. Les dépenses ordinaires passent de 140 millions de francs à environ 159 millions . Quatre mesures méritent d'être mentionnées. Première"
"7_cri_1984-1985-ordinaire1_039.txt";"1984";"138300000";"millions";"138.3 millions";"6";"moyen";"2";"oui";"crédits de paiement passent de 131 .7 millions à 180,7 millions, soit une progression d'un peu plus de 37 p. 100. Mais puis-je vous rappeler que, ramenée aux crédits de paiement votés pour 1982, soit 138,3 millions, la dotation de l'année prochaine ne couvre même pas l'inflation de ces trois dernièr"
"4_cri_1968-1969-ordinaire1_050.txt";"1968";"131000000";"millions";"131.0 millions";"6";"moyen";"16";"oui";"ail dans les départements d'outre-mer. Je voudrais maintenant analyser rapidement le budget des départements d 'outre-mer pour 1969. Les crédits de fonctionnement prévus pour 1969 atteindront environ 131 millions, soit 12 millions de plus que l'an dernier. Cette progression de 10 p. 100 permettra de"
"7_cri_1983-1984-ordinaire1_076.txt";"1983";"127000000";"millions";"127.0 millions";"6";"moyen";"2";"oui";"ible en tenant compte du transfert à la section commune des 20 millions de francs de crédits de fonctionnement des offices de Nouvelle-Calédonie, cette action reçoit une dotation globale de plus de 127 millions de francs, alors que les crédits votés' en 1983 étaient supérieurs à 142 millions de fran"
"4_cri_1970-1971-ordinaire1_023.txt";"1970";"125000000";"millions";"125.0 millions";"6";"moyen";"4";"oui";"de l'ordre de 81 millions de francs. Au cours de la même année, 19 agréments ont été accordés pour exonération d'impôt sur les sociétés au titre de la création d'activités nouvelles, qui représentent 125 millions de francs d'investissements et la création de 1 .168 emplois. En ce qui concerne l'indu"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"123000000";"millions";"123.0 millions";"6";"moyen";"5";"oui";"tre-mer. Les régimes d'indemnisation du chômage prévus par les accords nationaux de 1980 ont poursuivi leur montée en charge progressive. A ce titre, la participation financière de l'Etat aura été de 123 millions de francs en 1982 et elle passera à 163 millions de francs en 1983. Au 1"" janvier 1984,"
