fichier;annee;pourcentage;contexte
4_cri_1970-1971-ordinaire1_023.txt;1970;15;lle ait estimé excessive la dotation globale de ce fonds, mais parce que c'était pour elle le seul moyen de sanctionner des -utilisa- tions de crédits qui lui paraissaient mauvaises. Les subventions d'équilibre consenties aux usines ont repré- senté 15 p. 100 des crédits du plan de restructuration sucrière en 1968, plus de 60 p . 100 en 1969 et combien en 1970 ? 40, 50 p. 100 ? Combien encore en 1971 ? Quand s'arrêtera cette poursuite d'un équilibre jamais atteint ? Cette situation ne peut se pr
4_cri_1970-1971-ordinaire1_023.txt;1970;50;des -utilisa- tions de crédits qui lui paraissaient mauvaises. Les subventions d'équilibre consenties aux usines ont repré- senté 15 p. 100 des crédits du plan de restructuration sucrière en 1968, plus de 60 p . 100 en 1969 et combien en 1970 ? 40, 50 p. 100 ? Combien encore en 1971 ? Quand s'arrêtera cette poursuite d'un équilibre jamais atteint ? Cette situation ne peut se prolonger. Après avoir reçu plus de dix millions de francs en trois ans, ces usines devraient pou- voir fonctionner désor
4_cri_1970-1971-ordinaire1_023.txt;1970;0.25;nt applicables aux entreprises qui auront bénéficié, avant l 'application de la présente loi, de l'agrément prévu par ce texte. e II. — 1. Le droit d'apport en société prévu à l'article 714-I, premier alinéa, du code général des impôts, est réduit à 0,25 p. 100 pour les actes enregistrés avant le janvier 1976, en ce qui concerne les apports en numéraire mentionnés dans les actes de formation ou d'augmentation de capital des sociétés anonymes, en commandite par actions ou à responsabilité limitée
4_cri_1970-1971-ordinaire1_023.txt;1970;33;"ures supplémentaires, double journée des travailleuses mères de famille, etc .) éprouvant particulièrement les ouvrières de l'établissement ; 2"" l 'actuel système de compensation-maladie plafonne l'indemnité au salaire de base de l 'emploi majoré de 33 p. 100. Cette disposition pénalise sévère• ment les agents dont la surproduction moyenne s'élève très au-dessus de 33 p . 100. Il serait juste de relever le plafond de 33 à 50 p. 100 du tarif de base ; 3"" les services temporaires effectués dans un"
4_cri_1970-1971-ordinaire1_023.txt;1970;50;"on-maladie plafonne l'indemnité au salaire de base de l 'emploi majoré de 33 p. 100. Cette disposition pénalise sévère• ment les agents dont la surproduction moyenne s'élève très au-dessus de 33 p . 100. Il serait juste de relever le plafond de 33 à 50 p. 100 du tarif de base ; 3"" les services temporaires effectués dans un emploi insalubre ne sont pas pris en compte pour le calcul du temps 4738 ASSEMBLEE NATIONALE — 2' SEANCE DU 26 OCTOBRE 1970 total d'insalubrité. La validation de ces services"
4_cri_1970-1971-ordinaire1_023.txt;1970;17.6;ilité de mettre en valeur leur talent, compte tenu des efforts extraordinaires et suivis que nécessite cette profession . Pêche. Boissons. 14657. — 26 octobre 1970 . — M. Alduy expose à M. le ministre de l'agriculture que le jus de fruits est taxé à 17,6 p. 100 de T . V. A. alors que les produits du même secteur, tels que les conserves agricoles, bénéficient d 'un taux réduit de 7,5 p. 100. Le jus de fruits est un produit agricole de première transformation . Sa préparation nécessite des install
4_cri_1970-1971-ordinaire1_023.txt;1970;7.5;ssons. 14657. — 26 octobre 1970 . — M. Alduy expose à M. le ministre de l'agriculture que le jus de fruits est taxé à 17,6 p. 100 de T . V. A. alors que les produits du même secteur, tels que les conserves agricoles, bénéficient d 'un taux réduit de 7,5 p. 100. Le jus de fruits est un produit agricole de première transformation . Sa préparation nécessite des installations de traitement et de stockage onéreuses, et le coût est, de ce fait, élevé . La production de jus de fruits constitue un débou
4_cri_1970-1971-ordinaire1_023.txt;1970;7.5;e d 'accroître la consommation en diminuant le prix de revient . Il lui demande en conséquence s 'il pourrait envisager de placer le jus de fruits dans les conditions fixées « pour les produits agricoles de première transformation e et de le taxer à 7,5 p. 100 au lieu de 17,6 p . 100 bien qu 'il se présente sous forme liquide. Indemnité viagère de départ. 14658. — 26 octobre 1970. — M. Chassagne rappelle à M . le ministre de l'économie et des finances que les exploitants agricoles qui ont obtenu
4_cri_1970-1971-ordinaire1_023.txt;1970;3;constaté par le médecin conseil près de la caisse d 'assurance maladie, les prestations de l 'assurance maladie ou de longue durée seront supprimées et l 'état d 'invalidité géné- rale reconnue. Le taux d'invalidité militaire étant inférieur à 66 2/3 p. 100, le médecin conseil admettra facilement que cet état d 'invalidité générale n'est pas imputable aux affectations déjà indemnisées au titre de la législation sur les pensions militaires. L'intéressé pourra donc bénéficier d'une pension d'inva
4_cri_1970-1971-ordinaire1_023.txt;1970;90;curité sociale se cumulant avec la pension militaire dans la limite du salaire de sa catégorie professionnelle . Si, ultérieurement, à la suite d 'une demande de revision, le taux de sa pension mili- taire se trouve porté par exemple à 80 p . 100 ou 90 p. 100, ce qui représente une augmentation de cette pension assez négligeable, la caisse régionale d 'assurance maladie procède à un nouvel examen de sa situation . Si le médecin conseil constate alors que les affec- tions nouvellement indemnisées
4_cri_1970-1971-ordinaire1_023.txt;1970;90;u sur la pension dont le montant, en raison de la rétroactivité, peut parfois atteindre jusqu'à 10.000 francs, ce trop-perçu devant être remboursé par l 'ex-titulaire de la pension. Dans la majorité des cas, la pension militaire restant inférieure à 90 p. 100 sans être assortie de degrés, sou montant restera inférieur à celui de la seule prestation d'assurance supprimée . Ainsi l 'assuré, non seulement devra rembourser une somme élevée, mais son revenu familial sera amputé dans des proportions i
4_cri_1970-1971-ordinaire1_023.txt;1970;15;"ouvoir d'achat établi le 1°' juin 19G8 et la participation des retraités au fruit de l'expansion économique ; 2"" le relèvement à 5 .000 francs de la tranche d 'abattement qui sert au calcul de l 'impôt sur le revenu ; un abattement supplémentaire de 15 p. 100 au titre de difficultés particulières d 'existence » ; 3 "" l'intégration plus rapide de l 'indemnité de résidence dans le traitement soumis à retenue pour pension ; 4"" le taux de la pension de réversion des veuves porté à 75 p. 100 ; 5"" le"
4_cri_1970-1971-ordinaire1_023.txt;1970;75;"supplémentaire de 15 p. 100 au titre de difficultés particulières d 'existence » ; 3 "" l'intégration plus rapide de l 'indemnité de résidence dans le traitement soumis à retenue pour pension ; 4"" le taux de la pension de réversion des veuves porté à 75 p. 100 ; 5"" le bénéfice pour tous les retraités et sans aucune discrimination, des lois du 26 décembre 1964 portant code des pensions et du 8 avril 1957 attribuant une bonification d 'annui- tés eux fonctionnaires de la police ; 6"" le bénéfice pou"
4_cri_1970-1971-ordinaire1_023.txt;1970;0.9;"ôt sur le revenu des personnes physiques. 3"" Le Gouvernement a décidé, à compter du 1"" avril 1970, l'incorporation d 'un point supplémentaire de l'in- demnité de résidence au traitement de base . Cette mesure qui entraine une augmentation d 'environ 0,9 p. 100 des pensions civiles et militaires de retraite et des pensions d'anciens combattants représente une dépense annuelle de 155 millions de francs . La conjoncture financière actuelle ne permet pas de prendre un enga- gement pour l'incorporati"
4_cri_1970-1971-ordinaire1_023.txt;1970;50;"ement pour l'incorporation au traitement de l 'indemnité de rési- dence suivant un calendrier précis, nais, dès à présent, l 'incorpo- ration d 'un nouveau point est prévue en 1971 . 4"" Le taux de la pension de réversion servie à la veuve est fixé à 50 p. 100 de la pension du mari, non seulement dans le régime du code des pensions civiles et militaires de retraite, mais également dans tous les régimes de retraite du secteur public ou semi-puolic . II en va de même dans le secteur privé pour le r"
4_cri_1970-1971-ordinaire1_023.txt;1970;411;s le échelon de la classe . Or, les tableaux font apparaitre, d 'une façon générale, qu'une proportion importante des administ rateurs civils issus de l ' E. N. A., promus à la hors-classe appartiennent aux 4', 5' ou 0' échelons '50 p . 100 en 1967, 411 p. 100 en 1968 . Le bit (lue leurs collègues issus de l 'ancien recrutement soient titulaires d 'une ancienneté supérieure au moment de leur inscription n'a rien qui puisse surprendre dès lors qu 'ils sont entrés dans le corps des administrateurs
4_cri_1970-1971-ordinaire1_023.txt;1970;32;"ation des propositions arrêtées par les ministres . En outre, la discrimination dont seraient viciimes les administrateurs civils non issus de l 'E . N . A. est démentie par la proportion de ces derniers promus à la hors- classe depuis 1959 : 1935 : 32 p. 100 ; 1966 : 47 p. 100 ; 1967 : 47 p. 100 ; 1968 : 42 p . 100, alors que clans le même temps le pourcentage des anciens élèves de l ' E. N. A. peur l'ensemble du corps passait de 21,2 p . 100 à 30,4 p . 100 et que les a promus n passaient de 32"
4_cri_1970-1971-ordinaire1_023.txt;1970;47;"ons arrêtées par les ministres . En outre, la discrimination dont seraient viciimes les administrateurs civils non issus de l 'E . N . A. est démentie par la proportion de ces derniers promus à la hors- classe depuis 1959 : 1935 : 32 p. 100 ; 1966 : 47 p. 100 ; 1967 : 47 p. 100 ; 1968 : 42 p . 100, alors que clans le même temps le pourcentage des anciens élèves de l ' E. N. A. peur l'ensemble du corps passait de 21,2 p . 100 à 30,4 p . 100 et que les a promus n passaient de 32p . 100 en 1965 à 2"
4_cri_1970-1971-ordinaire1_023.txt;1970;47;"s ministres . En outre, la discrimination dont seraient viciimes les administrateurs civils non issus de l 'E . N . A. est démentie par la proportion de ces derniers promus à la hors- classe depuis 1959 : 1935 : 32 p. 100 ; 1966 : 47 p. 100 ; 1967 : 47 p. 100 ; 1968 : 42 p . 100, alors que clans le même temps le pourcentage des anciens élèves de l ' E. N. A. peur l'ensemble du corps passait de 21,2 p . 100 à 30,4 p . 100 et que les a promus n passaient de 32p . 100 en 1965 à 27 p. 100 en 1938 ."
4_cri_1970-1971-ordinaire1_023.txt;1970;27;"47 p. 100 ; 1967 : 47 p. 100 ; 1968 : 42 p . 100, alors que clans le même temps le pourcentage des anciens élèves de l ' E. N. A. peur l'ensemble du corps passait de 21,2 p . 100 à 30,4 p . 100 et que les a promus n passaient de 32p . 100 en 1965 à 27 p. 100 en 1938 . Il ne semble pas davantage que les fonctionnaires de l 'ancien recrutement aient été dépo ..sédés des fonctions de responsabilité qu 'ils exerçaient jusqu 'alors, puisqu'ils occupent aujourd 'hui 64,70 p. 100 des emplois de direct"
4_cri_1970-1971-ordinaire1_023.txt;1970;64.70;passaient de 32p . 100 en 1965 à 27 p. 100 en 1938 . Il ne semble pas davantage que les fonctionnaires de l 'ancien recrutement aient été dépo ..sédés des fonctions de responsabilité qu 'ils exerçaient jusqu 'alors, puisqu'ils occupent aujourd 'hui 64,70 p. 100 des emplois de direction dans les administrations centrales, proportion très voisine de celle qu 'ils représentent dans le corps des administrateurs civils. En tout état de cause, il n'appartient pas au Premier ministre, dans le cadre de
4_cri_1970-1971-ordinaire1_023.txt;1970;30;Flornoy expose à M . le ministre de l'économie et des finances qu 'une personne âgée aux ressources modestes a appelé son attention sur le fait qu'elle doit obligatoirement, sur prescription médicale, consommer des biscottes spéciales sans sel, et à 30 p. 100 de gluten, pour cardiaques et diabétiques. Celles-ci sont soumises au taux intermédiaire de taxe sur la valeur ajoutée de 17,60 p . 100. Le taux ainsi retenu majore de manière très importante le prix de ce produit, c 'est pourquoi il lui de
